codeCI,codeCH,libelleCI,XLambert93,YLambert93
192427	,	BF	,	Novéant	,"	923035,979	","	6884548,172"
582841	,	00	,	Caudrot	,"	450396,04	","	6391764,667"
286534	,	CH	,	Ronchin	,"	705094,079	","	7055906,923"
171330	,	00	,	Fismes	,"	749641,16	","	6912584,262"
753574	,	00	,	La Redonne-Ensuès	,"	878296,705	","	6250837,197"
611053	,	50	,	Longages-Noé	,"	558353,424	","	6252707,051"
295774	,	00	,	Dompierre (Nord)	,"	762356,466	","	7005678,458"
317016	,	00	,	Boulogne-Tintelleries	,"	601634,08	","	7070935,432"
386763	,	GR	,	Épône-Mézières	,"	614398,147	","	6874723,014"
386763	,	RF	,	Épône-Mézières	,"	612955,561	","	6874375,795"
393322	,	45	,	Pont-du-Garigliano H. Pompidou	,"	646079,093	","	6859378,308"
415349	,	TR	,	Glos-Montfort	,"	531514,101	","	6909943,169"
214114	,	BV	,	Kogenheim	,"	1035887,674	","	6813947,045"
682153	,	SE	,	Lieusaint-Moissy	,"	668323,97	","	6836442,793"
485540	,	BV	,	Lusignan	,"	478657,661	","	6596883,204"
192476	,	BV	,	Vandières	,"	922517,807	","	6876785,403"
296459	,	00	,	Appilly	,"	708753,014	","	6942381,22"
611244	,	EE	,	Montauban-Ville-Bourbon	,"	565421,617	","	6322139,53"
611244	,	BV	,	Montauban-Ville-Bourbon	,"	566885,627	","	6325442,389"
481564	,	00	,	La Chapelle-Centre	,"	356483,005	","	6698394,004"
486423	,	BV	,	La Mothe-Achard	,"	343683,439	","	6622377,619"
641159	,	00	,	Les Fades	,"	684760,287	","	6541114,164"
773457	,	P1	,	Baillargues	,"	780078,539	","	6283704,919"
345330	,	RF	,	Marcoing	,"	713068,759	","	7002535,237"
672451	,	00	,	Sauveterre-de-Béarn	,"	380355,316	","	6262675,799"
478081	,	00	,	La Fresnais	,"	343066,666	","	6843550,35"
213231	,	00	,	Reichshoffen-Usines	,"	1040757,783	","	6878868,746"
718551	,	00	,	Avoudrey	,"	960280,116	","	6675611,224"
713487	,	00	,	Tavaux-Solvay	,"	883456,478	","	6663191,086"
712182	,	EP	,	Neuilly-lès-Dijon	,"	861870,956	","	6688063,912"
683789	,	BV	,	Avallon	,"	768714,183	","	6711005,129"
762989	,	AI	,	St-Georges-d'Espéranche	,"	864149,127	","	6498340,252"
276279	,	BV	,	Orry-la-Ville-Coye	,"	662727,668	","	6893404,468"
478545	,	BV	,	Neau	,"	441501,406	","	6789789,256"
485003	,	P3	,	La Rochelle-Ville	,"	380020,386	","	6568436,28"
485003	,	BP	,	La Rochelle-Ville	,"	380625,6	","	6570163,257"
172213	,	00	,	Nouvion-sur-Meuse	,"	829570,636	","	6956811,789"
723809	,	00	,	Fontaines-sur-Saône	,"	843205,286	","	6528146,635"
765883	,	1B	,	Aramon	,"	835915,279	","	6312364,099"
765883	,	00	,	Aramon	,"	835497,488	","	6312143,661"
394486	,	00	,	Arrou	,"	560711,215	","	6779376,805"
382465	,	BV	,	Marly-le-Roi	,"	633742,445	","	6863870,988"
381244	,	44	,	Gisors	,"	611138,199	","	6912546,907"
381244	,	00	,	Gisors	,"	611583,487	","	6910199,601"
682310	,	BV	,	Châtenay-sur-Seine	,"	707258,146	","	6812958,418"
474031	,	00	,	Hanvec	,"	171994,575	","	6828441,669"
141622	,	00	,	Praye-sous-Vaudémont	,"	929319,495	","	6819200,236"
192203	,	AG	,	Peltre	,"	936470,335	","	6890609,048"
184424	,	BV	,	Morvillars	,"	995877,532	","	6723962,156"
726430	,	00	,	St-Romain-le-Puy	,"	787443,236	","	6495611,838"
592717	,	00	,	Saillat-Chassenon	,"	530264,474	","	6532338,328"
576082	,	00	,	La Ferté-Imbault	,"	621412,811	","	6698658,491"
613323	,	BV	,	Lalbenque-Fontanes	,"	581358,011	","	6360568,575"
141820	,	E1	,	Pont-à-Mousson	,"	924417,032	","	6869238,015"
111831	,	PR	,	Poste 72 Neufmoutiers-en-Brie	,"	685737,162	","	6851325,887"
615047	,	00	,	Pexiora	,"	621471,266	","	6241322,646"
594408	,	BV	,	Terrasson-Lavilledieu	,"	566415,61	","	6449940,084"
583807	,	00	,	Vars	,"	477530,106	","	6522490,363"
193201	,	XD	,	Stiring-Wendel	,"	987264,026	","	6908732,05"
214205	,	00	,	Scherwiller	,"	1028470,133	","	6807723,31"
116285	,	00	,	Mouroux	,"	703234,601	","	6857045,459"
384008	,	74	,	Paris St Lazare	,"	650497,983	","	6864292,494"
481085	,	BV	,	Doulon	,"	358352,402	","	6690732,966"
725523	,	00	,	Verdun-sur-le-Doubs	,"	854135,231	","	6645304,89"
745349	,	00	,	Divonne-les-Bains	,"	941157,606	","	6588489,299"
888974	,	00	,	ITE Camp-Militaire-Carpiagne	,"	907283,167	","	6244022,821"
113514	,	AG	,	Gagny	,"	665647,061	","	6864691,513"
725663	,	SS	,	Fleurville-Pont-de-Vaux	,"	845070,195	","	6597583,512"
381624	,	BV	,	Bréval	,"	593191,426	","	6872478,033"
396218	,	00	,	Conlie	,"	475962,563	","	6785074,15"
756775	,	00	,	Drap-Cantaron	,"	1047530,833	","	6305153,241"
742353	,	IT	,	St-Julien-Montricher	,"	968036,351	","	6466431,424"
571844	,	00	,	Savonnières	,"	514660,397	","	6698470,448"
694570	,	SF	,	Autun	,"	799861,451	","	6654967,444"
300822	,	AS	,	Belfort-Montbéliard-TGV	,"	991895,048	","	6727417,365"
592725	,	00	,	Nexon	,"	558238,544	","	6511783,719"
611590	,	BV	,	Tarascon-sur-Ariège	,"	585450,433	","	6195454,646"
571240	,	14	,	ST-Pierre-des-Corps	,"	519487,664	","	6699691,689"
747535	,	UK	,	Jarrie-Vizille	,"	914983,708	","	6447023,128"
281527	,	RF	,	Lumbres	,"	637741,08	","	7067445,129"
281527	,	00	,	Lumbres	,"	637695,55	","	7067441,418"
192062	,	00	,	Metz-Chambière	,"	932385,839	","	6896857,41"
575639	,	EM	,	Nouatre-Maillé	,"	514548,434	","	6664893,695"
575639	,	LO	,	Nouatre-Maillé	,"	515125,454	","	6663339,524"
745513	,	00	,	ITE Bozel	,"	971902,636	","	6497354,364"
174219	,	BV	,	Vitry-la-Ville	,"	807266,732	","	6861438,586"
214692	,	EP	,	Schirmeck-La Broque	,"	1012799,67	","	6829316,617"
214692	,	00	,	Schirmeck-La Broque	,"	1011428,446	","	6828297,3"
393405	,	00	,	Fontenay-le-Fleury	,"	629577,474	","	6856769,537"
478040	,	00	,	Dingé	,"	353055,889	","	6815875,109"
543306	,	EA	,	Fains-la-Folie	,"	599570,469	","	6792363,973"
81505	,	WB	,	Quevy	,"	764751,865	","	7026109,812"
732321	,	00	,	Puy-Guillaume	,"	736706,844	","	6539868,279"
481614	,	00	,	Abbaretz	,"	359934,709	","	6726977,096"
762971	,	RE	,	Grenay-PRG	,"	862569,371	","	6506297,101"
575316	,	70	,	St-Jean-de-Sauves	,"	475330,799	","	6642971,639"
208728	,	00	,	IPCS Montbarbier	,"	560611,393	","	6313158,823"
783738	,	00	,	Gages	,"	675973,127	","	6365626,682"
287193	,	00	,	Ste-Marguerite	,"	700651,319	","	7071576,058"
313213	,	00	,	Boves	,"	656661,167	","	6972136,891"
191114	,	RM	,	Hagondange	,"	929499,612	","	6911632,691"
271346	,	PA	,	Villemonble	,"	662758,471	","	6865145,584"
391102	,	00	,	Paris-Vaugirard	,"	649855,008	","	6859998,034"
118190	,	S2	,	Nogent-sur-Seine	,"	736919,633	","	6822660,112"
04221	,	WS	,	Neuchatel	,"	963242,819	","	6650095,357"
574434	,	00	,	Veretz-Montlouis	,"	535506,203	","	6699061,817"
611848	,	00	,	Montrabé	,"	580956,26	","	6283978,782"
697326	,	00	,	Pierrefite-Stains TT	,"	653673,983	","	6873531,904"
715201	,	00	,	Vaux-et-Chantegrue	,"	947560,069	","	6639668,37"
352047	,	00	,	Paul-Émile-Victor	,"	922872,344	","	6631065,595"
721332	,	PK	,	Villefranche-sur-Saône	,"	833035,654	","	6542890,829"
721332	,	PE	,	Villefranche-sur-Saône	,"	833297,251	","	6546186,658"
684001	,	FI	,	Montargis	,"	680624,665	","	6768361,325"
684001	,	PD	,	Montargis	,"	680704,371	","	6768019,358"
751438	,	00	,	Simiane	,"	896464,644	","	6262531,885"
696492	,	C0	,	Cercy-la-Tour	,"	748459,934	","	6639669,472"
316315	,	00	,	Curchy-Dreslincourt	,"	690252,731	","	6964784,997"
345108	,	00	,	Brebières	,"	700977,703	","	7026504,373"
592345	,	RF	,	St-Sulpice-Laurière	,"	582414,067	","	6550688,958"
487173	,	BV	,	Parthenay	,"	452320,238	","	6621385,161"
773002	,	AR	,	Montpellier-St-Roch	,"	770857,83	","	6277201,768"
688887	,	EE	,	Montpellier (CNM)	,"	774671,492	","	6277784,821"
193359	,	A1	,	Faulquemont	,"	962790,639	","	6888656,608"
784884	,	00	,	Ur-les-Escaldes	,"	612720,436	","	6151429,478"
276204	,	00	,	Laigneville	,"	659916,155	","	6910541,397"
145961	,	SS	,	Mainvillers	,"	958864,017	","	6886467,613"
641324	,	00	,	St-Ours-les-Roches	,"	692892,714	","	6526020,096"
783563	,	00	,	Barjac	,"	732659,413	","	6377898,517"
171322	,	BV	,	Breuil-Romain	,"	755779,842	","	6912357,759"
001545	,	WG	,	Fréthun-Tunnel	,"	614341,545	","	7092360,109"
342246	,	00	,	Aubigny-en-Artois	,"	670979,959	","	7028447,956"
141788	,	00	,	Pompey	,"	930028,656	","	6857128,615"
313494	,	C4	,	Ham (Somme)	,"	706315,172	","	6959869,624"
444745	,	00	,	La Lacelle	,"	468882,979	","	6823955,557"
345363	,	00	,	Épehy	,"	709567,073	","	6989946,454"
214726	,	00	,	Rothau	,"	1010923,765	","	6825954,322"
751552	,	BS	,	Peynier-Rousset	,"	912673,552	","	6266247,434"
679928	,	CV	,	Poste 80 Cesson-Sévigné	,"	359158,256	","	6788325,915"
194001	,	P1	,	Longwy	,"	899626,092	","	6937141,664"
576140	,	00	,	Selles-St-Denis	,"	618709,939	","	6699238,981"
574400	,	EJ	,	Fossé-Marolles	,"	570039,252	","	6730365,174"
337378	,	BV	,	Dives-sur-Mer-Port-Guillaume	,"	474432,537	","	6914585,987"
447110	,	36	,	Coutances	,"	375397,687	","	6891207,528"
547026	,	BV	,	Paris-Austerlitz (Banlieue)	,"	653543,325	","	6860235,728"
194480	,	00	,	Montigny-sur-Chiers	,"	892421,182	","	6933713,576"
116491	,	EP	,	Trilport	,"	694748,654	","	6873376,185"
345272	,	00	,	Meurchin	,"	692465,317	","	7044593,086"
491183	,	IM	,	Montendre	,"	434659,43	","	6468698,649"
142075	,	00	,	Rolampont	,"	870412,143	","	6763385,114"
415257	,	RF	,	Envermeu	,"	574748,322	","	6979193,283"
182253	,	00	,	Dannemarie	,"	1009685,332	","	6733342,544"
594457	,	RF	,	Malemort-Lafont	,"	587774,544	","	6452936,085"
386763	,	ET	,		,"	614251,917	","	6874104,114"
743757	,	00	,	Tenay-Hauteville	,"	893797,595	","	6538914,075"
491266	,	00	,	Cubzac-les-Ponts	,"	427409,675	","	6436410,58"
113878	,	00	,	Allée-de-la-Tour-Rendez-Vous	,"	663794,313	","	6866425,9"
764308	,	RL	,	Pierrelatte	,"	835628,56	","	6356485,926"
764308	,	BV	,	Pierrelatte	,"	835757,693	","	6365415,606"
545160	,	00	,	Lardy	,"	644878,749	","	6824674,134"
613497	,	00	,	Viazac	,"	627769,879	","	6394272,818"
118158	,	S2	,	Romilly-sur-Seine	,"	750749,316	","	6824293,588"
722405	,	BV	,	Givors-Ville	,"	837689,187	","	6499940,674"
192484	,	BV	,	Augny	,"	929396,419	","	6890419,63"
684621	,	EP	,	La Chapelle-la-Reine	,"	665703,525	","	6801188,122"
317230	,	00	,	Auchy-lès-Hesdin	,"	635179,054	","	7033131,833"
025098	,	00	,	Monteux-les-Escampades	,"	857786,739	","	6327545,452"
682104	,	00	,	Montgeron-Crosne	,"	660310,658	","	6845573,104"
272047	,	00	,	Compans	,"	675497,666	","	6876888,799"
615096	,	00	,	Moux (Aude)	,"	671003,705	","	6231957,766"
191106	,	BV	,	Maizières-lès-Metz	,"	930072,536	","	6906362,056"
171827	,	EP	,	Pontfaverger	,"	797717,193	","	6911660,362"
172460	,	BV	,	Attigny (Ardennes)	,"	814569,849	","	6932702,924"
582767	,	00	,	Preignac	,"	437898,084	","	6392058,961"
681478	,	00	,	Boutigny	,"	653860,245	","	6815142,469"
762070	,	00	,	Omessa	,"	1209982,564	","	6162251,495"
756353	,	00	,	Nice-Riquier	,"	1045742,371	","	6299031,67"
175141	,	BV	,	Eurville-Bienville	,"	850803,426	","	6833297,358"
175141	,	EP	,	Eurville-Bienville	,"	850505,765	","	6834511,317"
713859	,	00	,	Is-sur-Tille	,"	860260,417	","	6715477,888"
645119	,	BF	,	Viescamp-sous-Jalles	,"	644466,457	","	6424382,949"
287011	,	00	,	Offekerque	,"	630649,305	","	7095575,274"
762229	,	00	,	Campo-dell-Oro	,"	1181449,923	","	6109644,627"
214676	,	00	,	Wisches	,"	1015259,764	","	6831551,49"
271858	,	EP	,	Venizel	,"	729096,214	","	6918770,068"
142406	,	00	,	Merrey (Haute-Marne)	,"	893629,459	","	6776080,227"
215178	,	CS	,	Hommarting	,"	1003577,712	","	6855458,483"
775387	,	BV	,	Mas-de-Ponge	,"	804779,828	","	6308429,973"
271296	,	00	,	Poste 16 Arsy	,"	677650,919	","	6923640,348"
697334	,	00	,	Stains-Cerisaie TT	,"	655448,149	","	6872919,207"
473835	,	00	,	Pontrieux-Halte	,"	246792,498	","	6861911,912"
297549	,	00	,	Monceau-St-Waast	,"	761017,045	","	7007725,296"
241646	,	WB	,	Tournai	,"	718687,772	","	7057854,852"
191700	,	00	,	Joeuf	,"	919797,319	","	6907017,847"
323675	,	00	,	Montluçon-Rimard	,"	670112,683	","	6581811,304"
116038	,	00	,	Roissy-en-Brie	,"	674324,262	","	6855116,91"
594499	,	FP	,	Tulle	,"	602710,735	","	6462706,948"
586800	,	EP	,	Mézin	,"	479602,101	","	6333172,233"
773408	,	1B	,	Lunel	,"	789677,599	","	6287546,651"
773408	,	TR	,	Lunel	,"	790077,741	","	6287432,386"
592055	,	BV	,	St-Priest-Taurion	,"	575977,936	","	6533205,892"
474080	,	BV	,	Quéménéven	,"	173404,108	","	6803117,069"
478511	,	00	,	Louverné	,"	423598,909	","	6785164,52"
486431	,	00	,	Olonne-sur-Mer	,"	335028,917	","	6616484,577"
575555	,	00	,	Villiers-Vouillé	,"	483663,957	","	6623135,239"
726737	,	00	,	Fraisses-Unieux	,"	798647,758	","	6478073,07"
83113	,	WB	,	Soignies	,"	764751,865	","	7026109,812"
581215	,	00	,	Margaux	,"	409881,679	","	6444172,711"
761973	,	00	,	Caldaniccia	,"	1182453,507	","	6112117,786"
590331	,	00	,	Haluchère	,"	358119,62	","	6692997,89"
142166	,	00	,	Laferté-sur-Amance	,"	900718,395	","	6750293,085"
313882	,	BV	,	TGV Haute-Picardie	,"	687912,992	","	6973233,66"
722678	,	00	,	Le Péage-de-Roussillon	,"	840516,349	","	6476288,793"
112482	,	BL	,	Poste 64 Solers	,"	680077,419	","	6841260,02"
581827	,	CO	,	Hourcade-Triage	,"	418899,595	","	6417697,261"
581827	,	DT	,	Hourcade-Triage	,"	419347,976	","	6414159,231"
295030	,	XB	,	Feignies	,"	764751,865	","	7026109,812"
144105	,	00	,	Raves-Ban-de-Laveline	,"	999480,965	","	6803809,786"
775098	,	00	,	Milhaud	,"	804920,53	","	6299710,696"
761437	,	00	,	Sarras	,"	841498,503	","	6455833,362"
783670	,	00	,	Belvezet	,"	759704,514	","	6385026,171"
775833	,	00	,	Aimargues	,"	797491,396	","	6287370,117"
636464	,	CV	,	Poste 59 Marçay	,"	485758,732	","	6598127,329"
583153	,	00	,	St-Michel-sur-Charente	,"	474999,418	","	6509086,628"
713388	,	00	,	Pontailler-sur-Saône	,"	881830,028	","	6693106,719"
313080	,	RF	,	St-Roch (Somme)	,"	648432,497	","	6977408,169"
144642	,	00	,	Étival-Clairefontaine	,"	987024,424	","	6814419,651"
545145	,	00	,	Étréchy	,"	640419,178	","	6821639,771"
592477	,	EP	,"	ITE Km 644,2	","	580109,396	","	6338206,294"
481259	,	00	,	Les Moutiers-en-Retz	,"	320649,325	","	6674426,531"
641811	,	00	,	Budelière-Chambon	,"	658593,801	","	6567111,471"
286807	,	00	,	Genech	,"	715657,072	","	7048206,497"
710913	,	00	,	Allée Royale T13	,"	632322,468	","	6857475,437"
734129	,	00	,	Aigueperse	,"	715334,966	","	6546130,377"
641241	,	00	,	Eygurande-Merlines	,"	658003,719	","	6505213,243"
484303	,	RF	,	Cholet	,"	406444,895	","	6670020,742"
484303	,	BF	,	Cholet	,"	406109,6	","	6670363,341"
193797	,	00	,	Petit-Réderching	,"	1014177,852	","	6891841,062"
473504	,	00	,	Carhaix	,"	213580,389	","	6817576,251"
391805	,	M2	,	Montrouge-Chtillon	,"	648782,012	","	6856506,981"
118497	,	BV	,	Bar-sur-Seine	,"	802825,867	","	6780542,783"
713180	,	00	,	Tanlay	,"	780048,376	","	6750401,609"
276345	,	00	,	Deuil-Montmagny	,"	651535,532	","	6875284,995"
212373	,	00	,	Rountzenheim	,"	1067741,321	","	6869494,452"
476234	,	BV	,	Landévant	,"	241539,65	","	6757694,593"
313247	,	V4	,	Breteuil-Embranchement	,"	655387,897	","	6947876,098"
726802	,	BT	,	Roanne	,"	781600,141	","	6551164,797"
297192	,	EP	,	Chivres-en-Laonnois	,"	760848,011	","	6949027,724"
576090	,	RF	,	Vierzon-Forges	,"	631665,731	","	6679523,563"
641506	,	00	,	Doyet-la-Presle	,"	685801,266	","	6583204,359"
860825	,	00	,	Bastia	,"	1228231,864	","	6199314,027"
694737	,	00	,	La Clayette-Baudemont	,"	799956,292	","	6577299,658"
683557	,	BV	,	Monéteau-Gurgy	,"	743379,923	","	6750199,132"
142331	,	00	,	Liffol-le-Grand	,"	891753,332	","	6804644,516"
140210	,	00	,"	ITE EDF Km 558,5	","	838632,182	","	6480735,535"
543066	,	00	,	Château-Gaillard	,"	619083,145	","	6782756,98"
191601	,	00	,	Basse-Ham	,"	934903,379	","	6924930,206"
182154	,	00	,	Huningue	,"	1044092,764	","	6731590,804"
444695	,	00	,	Sées	,"	491099,422	","	6837049,611"
592170	,	00	,	Pérols	,"	620285,477	","	6498882,053"
615021	,	00	,	Ségala	,"	605340,205	","	6249591,208"
287243	,	00	,	Cobrieux	,"	715557,382	","	7049263,478"
241885	,	00	,	Poste 22 Combles	,"	691123,339	","	6990194,905"
645689	,	00	,	St-Étienne-Menet	,"	668468,961	","	6470953,268"
611632	,	00	,	Beaumont-de-Lomagne	,"	538156,442	","	6310868,049"
386300	,	BV	,	Les Vallées	,"	645551,628	","	6868441,183"
747220	,	00	,	Le Grand-Lemps	,"	889592,958	","	6480312,882"
281196	,	00	,	Poste 46 Rodelinghem	,"	624401,709	","	7081617,744"
295998	,	WB	,	Quevy-le-Grand	,"	764751,865	","	7026109,812"
725606	,	00	,	Varennes-le-Grand	,"	842325,232	","	6625409,209"
611574	,	BV	,	Les Cabannes	,"	592398,707	","	6188327,112"
415125	,	00	,	St-Aubin-sur-Scie	,"	560914,128	","	6976373,545"
381475	,	00	,	Chanteloup-les-Vignes	,"	628801,787	","	6874928,052"
487140	,	PA	,	Airvault-Gare	,"	460393,299	","	6639221,193"
281238	,	00	,	Poste 43 Erquinghem	,"	687785,175	","	7063935,29"
595165	,	00	,	Château-l'Évêque	,"	518658,681	","	6463228,478"
297523	,	00	,	Hachette	,"	753168,125	","	7006919,876"
571703	,	00	,	La Roche-Clermault	,"	487441,935	","	6674799,838"
733071	,	00	,	St-Nom-la-Bretêche-Forêt T13	,"	630367,337	","	6863449,621"
731885	,	00	,	Alleyras	,"	753132,945	","	6424626,932"
734418	,	BV	,	Pont-du-Château (FRET)	,"	719659,494	","	6520935,163"
192443	,	00	,	Thiaucourt	,"	910240,881	","	6876745,005"
755702	,	00	,	Besse	,"	957593,454	","	6253826,068"
205179	,	00	,	ITE D.D.E.	,"	512393,863	","	6691992,222"
594184	,	00	,	Soudeilles	,"	628235,687	","	6483289,808"
171348	,	00	,	Bazoches	,"	744741,04	","	6911920,758"
298919	,	00	,	ITE CARB	,"	816733,075	","	6826645,445"
354514	,	BS	,	Poste 24 Croisilles	,"	690682,407	","	7010262,81"
381210	,	00	,	Liancourt-St-Pierre	,"	620259,042	","	6902871,912"
345389	,	CH	,	Bouchain	,"	723320,286	","	7017328,574"
574855	,	BV	,	Montrichard	,"	561978,436	","	6695317,262"
345215	,	00	,	Sallaumines	,"	689559,769	","	7035567,488"
543199	,	00	,	Theillay (Loir-et-Cher)	,"	627823,875	","	6691030,782"
242461	,	00	,	Polyclinique	,"	1228469,029	","	6194685,177"
141119	,	BV	,	Dombasle-sur-Meurthe	,"	946361,273	","	6841088,1"
697318	,	00	,	Villetaneuse-Université TT	,"	651853,361	","	6873533,622"
745190	,	00	,	Thoiry	,"	929604,227	","	6574454,239"
67587	,	WB	,	Aubange	,"	903694,718	","	6942358,332"
741421	,	00	,	Aiguebelette-le-Lac	,"	919509,923	","	6496881,25"
613463	,	00	,	Najac	,"	618225,446	","	6347564,175"
677914	,	WE	,	Irun	,"	310479,873	","	6260573,425"
615161	,	BV	,	Limoux	,"	636655,978	","	6217774,153"
116194	,	EP	,	Villiers-St-Georges	,"	730027,643	","	6836760,966"
382432	,	00	,	La Celle-St-Cloud	,"	636750,436	","	6860635,963"
741629	,	00	,	Frontenex	,"	958092,363	","	6508847,062"
762096	,	00	,	Pietralba	,"	1208257,895	","	6176538,001"
271585	,	00	,	Ormoy-Villers	,"	688148,417	","	6900067,15"
181172	,	00	,	Grunhutte	,"	1033839,944	","	6753239,499"
645150	,	VR	,	La Capelle-Viescamp	,"	641866,443	","	6424899,9"
673657	,	00	,	Cambo-les-Bains	,"	343617,1	","	6261749,06"
611566	,	00	,	Vèbre	,"	595084,116	","	6186880,908"
448522	,	00	,	Pontaubault	,"	379415,429	","	6846495,922"
276758	,	00	,	Nointel-Mours	,"	647490,257	","	6892772,322"
359067	,	PM	,	Dourges-Delta	,"	699712,341	","	7038645,414"
696302	,	00	,	Chantenay-St-Imbert	,"	713136,001	","	6625355,183"
396085	,	00	,	Piacé-St-Germain	,"	483511,422	","	6799665,151"
592287	,	00	,	St-Germain-les-Belles	,"	581496,678	","	6502319,357"
641076	,	00	,	St-Bonnet-de-Rochefort	,"	710777,106	","	6560965,995"
413716	,	00	,	Jacques-Monod-La Demi-Lieue	,"	496224,349	","	6940041,054"
484238	,	00	,	Trémentines	,"	411428,864	","	6677490,549"
575779	,	LO	,	Preuilly-sur-Claise	,"	542214,403	","	6640904,268"
353581	,	00	,	Les Ramassiers	,"	566969,797	","	6279550,374"
113779	,	00	,	Les Boullereaux-Champigny	,"	664170,57	","	6858414,806"
721464	,	00	,	Pontcharra-St-Forgeux	,"	815800,811	","	6531299,167"
645127	,	00	,	Miécaze	,"	640601,714	","	6427892,172"
487900	,	EP	,	Le Priory	,"	313628,404	","	6704013,244"
487900	,	PO	,	Le Priory	,"	314728,284	","	6703884,228"
142455	,	SS	,	Goncourt	,"	894172,468	","	6796298,227"
386052	,	00	,	Achères-Grand-Cormier	,"	633511,221	","	6873196,29"
142356	,	SS	,	Celsoy-Plesnoy	,"	887294,545	","	6758785,201"
118505	,	00	,	Polisot	,"	803096,72	","	6775649,918"
486324	,	00	,	Bournezeau	,"	380659,159	","	6625273,46"
543157	,	00	,	Nouan-le-Fuzelier	,"	627223,219	","	6715444,642"
746701	,	00	,	Chedde-Voie-Étroite	,"	988170,944	","	6543080,73"
194332	,	00	,	Mercy-le-Bas-Mainbottel	,"	899582,337	","	6925431,159"
734731	,	00	,	Chamalières-sur-Loire	,"	777923,405	","	6456786,495"
746172	,	00	,	Marcellaz-Hauteville	,"	931206,105	","	6537248,111"
484048	,	I1	,	Angers-Maître-École	,"	434197,06	","	6713449,339"
783308	,	00	,	Le Monastier	,"	720013,633	","	6378762,5"
745224	,	00	,	Sergy-St-Genis	,"	931921,708	","	6576576,819"
142760	,	00	,	Bèze	,"	870695,12	","	6708846,299"
174698	,	EP	,	Connantre	,"	767299,265	","	6848075,82"
328195	,	BV	,	Thésée	,"	572517,174	","	6692674,407"
781583	,	00	,	Le Bousquet-d'Orb	,"	713622,447	","	6288021,782"
172049	,	00	,	Bogny-sur-Meuse	,"	826837,003	","	6974755,747"
645663	,	00	,	Riom-ès-Montagnes	,"	673219,404	","	6465131,543"
688762	,	BM	,	Nîmes (CNM)	,"	809752,895	","	6297358,883"
723742	,	00	,	St-Marcel-en-Dombes	,"	853203,594	","	6540908,433"
545251	,	00	,	Athis-Mons	,"	656043,607	","	6845905,725"
002196	,	00	,	Sémaphore 201 (Écuisses)	,"	814501,73	","	6629768,882"
212183	,	BV	,	Dettwiller	,"	1028093,06	","	6859469,195"
592030	,	BV	,	Le Palais	,"	571684,188	","	6533055,826"
140293	,	00	,"	ITE Km 17,5	","	855958,523	","	6509740,206"
594333	,	BV	,	Souillac	,"	579013,663	","	6423729,929"
641837	,	00	,	Reterre	,"	660368,537	","	6555901,939"
694463	,	00	,	St-Didier (Côte-d'Or)	,"	790436,348	","	6691378,813"
641209	,	00	,	Domérat	,"	664622,439	","	6583643,793"
473215	,	00	,	Kerauzern	,"	225815,929	","	6859277,519"
118844	,	00	,	Villeneuve-l'Archevêque	,"	740653,731	","	6793260,385"
144683	,	00	,	St-Michel-sur-Meurthe	,"	988080,567	","	6810038,374"
027102	,	00	,	Signal 195	,"	805798,177	","	6537736,268"
175133	,	00	,	Bayard	,"	853261,731	","	6829895,06"
381483	,	00	,	Maurecourt	,"	631194,246	","	6876759,327"
641142	,	00	,	St-Priest-Sauret	,"	684097,279	","	6544849,089"
181024	,	00	,	Hasenrain	,"	1024442,967	","	6746204,23"
381822	,	00	,	Thun-le-Paradis	,"	620998,684	","	6879081,479"
684126	,	BV	,	Nemours-St-Pierre	,"	676669,99	","	6796434,416"
116269	,	00	,	Guérard-La Celle-sur-Morin	,"	696677,767	","	6856708,48"
615310	,	00	,	Lisle-sur-Tarn	,"	604186,892	","	6307153,799"
615211	,	00	,	Espéraza	,"	636128,22	","	6204360,89"
575795	,	00	,	Tournon-St-Martin	,"	544117,158	","	6628328,429"
295535	,	00	,	Louvroil	,"	768023,385	","	7019315,077"
478263	,	00	,	Pontorson-Mont-St-Michel	,"	367708,975	","	6837504,149"
721415	,	00	,	Chazay-Marcilly	,"	833829,636	","	6531844,293"
581256	,	00	,	Pauillac	,"	405287,721	","	6463064,868"
